,diff_rmse,diff_tau,aug_ind
379,0.005918539216895585,-0.00121212121212122,"(11373, 79897)"
375,0.006858911934766843,-0.00121212121212122,"(86399, 77653)"
330,0.0038406448450607755,-0.00121212121212122,"(96478, 10182)"
346,-0.0002978828359345431,-0.00121212121212122,"(38131, 67656)"
24,-0.0007851703183882897,-0.00121212121212122,"(15995, 49233)"
21,0.007392203508884226,-0.00121212121212122,"(55011, 82721)"
247,0.0003919091891118054,-0.00121212121212122,"(95299, 29713)"
224,-3.18998556811112e-05,-0.00121212121212122,"(75205, 31929)"
366,0.013567793834238895,-0.00121212121212122,"(53072, 22271)"
3,0.0021799185138790256,-0.00121212121212122,"(56339, 69226)"
215,0.0002406912420348517,-0.00121212121212122,"(10473, 26004)"
363,0.0017311990795570997,-0.00121212121212122,"(56899, 62961)"
361,-7.326342545416198e-05,-0.00121212121212122,"(83000, 53040)"
360,0.0014234392195784373,-0.00121212121212122,"(14525, 1381)"
211,-0.0007296880486947765,-0.00121212121212122,"(21440, 78140)"
311,0.006909128849436175,-0.00121212121212122,"(41367, 66467)"
179,-0.0001687210846187115,-0.00121212121212122,"(95109, 72328)"
285,-0.0008452458092191861,-0.00121212121212122,"(61635, 5638)"
10,-0.00022244815071947865,-0.00121212121212122,"(50825, 19997)"
289,0.015348654059471445,-0.00121212121212122,"(91340, 80222)"
285,0.0003280911576742096,-0.00121212121212122,"(73627, 77325)"
28,0.0014788402940079104,-0.00121212121212122,"(54529, 585)"
302,0.00882062361818775,-0.00121212121212122,"(66278, 91083)"
389,0.0002161185027934609,-0.00121212121212122,"(59293, 26274)"
306,0.0015291993316143282,-0.00121212121212122,"(8409, 685)"
312,0.0033989887360722504,-0.00121212121212122,"(54460, 21546)"
315,0.007323297130814699,-0.00121212121212122,"(72323, 5742)"
6,0.0012693346012813966,-0.00121212121212122,"(69608, 53390)"
177,0.0027255661577931245,-0.00121212121212122,"(7281, 63942)"
308,9.321440184789642e-05,-0.00121212121212122,"(64795, 16787)"
3,0.0005304843019031114,-0.00121212121212122,"(42167, 55056)"
381,0.002058882551428637,-0.00121212121212122,"(72823, 61297)"
327,-0.0007706720919281318,-0.00121212121212122,"(23130, 78557)"
395,0.00022948111303497387,-0.00121212121212122,"(42102, 43507)"
328,0.004257119631393053,-0.00121212121212122,"(43634, 75031)"
392,-0.0002551402295760119,-0.00121212121212122,"(64775, 46514)"
78,0.0008029326592228769,-0.00121212121212122,"(32909, 37226)"
161,0.0006222119049027752,-0.00121212121212122,"(97556, 21756)"
221,0.0010092745241441214,-0.00121212121212122,"(83145, 34889)"
136,0.0023984790775166687,-0.00121212121212122,"(60396, 44183)"
59,0.00611799639836022,-0.00121212121212122,"(68898, 7198)"
14,0.0019813531785436433,-0.00121212121212122,"(98939, 52192)"
49,-0.000504798695683345,-0.00121212121212122,"(47643, 95318)"
51,-0.0006971324336863538,-0.00121212121212122,"(14575, 2444)"
138,0.0001944896459836476,-0.00121212121212122,"(522, 72452)"
386,0.004104228831379675,-0.00121212121212122,"(4739, 95780)"
4,0.0048182180564484145,-0.00121212121212122,"(39913, 5158)"
147,0.00032467644300199217,-0.00121212121212122,"(82158, 9320)"
128,0.000425723469491629,-0.00121212121212122,"(93840, 15197)"
0,0.0001456261310527618,-0.00121212121212122,"(43892, 65174)"
172,0.000723037508354063,-0.00121212121212122,"(13645, 96763)"
173,-0.00021208518473367355,-0.00121212121212122,"(42569, 51056)"
65,-0.0011483025484637643,-0.00121212121212122,"(83566, 68183)"
69,0.001031679253373774,-0.00121212121212122,"(21264, 12183)"
366,0.021510346057326102,-0.00121212121212122,"(1452, 37478)"
169,0.000332699203096698,-0.00121212121212122,"(85845, 97076)"
155,0.01241817643112994,-0.00121212121212122,"(81157, 31273)"
177,0.005695145890092984,-0.00121212121212122,"(25567, 94674)"
27,0.0018776595635347504,-0.00121212121212122,"(77539, 30819)"
19,0.0027686432076495238,-0.00121212121212122,"(30906, 16964)"
89,0.0001958681188485023,-0.00121212121212122,"(27391, 58686)"
97,0.00047090442267347377,-0.00121212121212122,"(34523, 97340)"
217,0.00027650719303587423,-0.00121212121212122,"(73358, 38417)"
103,0.00015574658834663357,-0.00121212121212122,"(34231, 65809)"
41,9.784298611670295e-05,-0.00121212121212122,"(56497, 78499)"
37,-0.00025835516141281545,-0.00121212121212122,"(66475, 3848)"
3,0.0010770952318585048,-0.00121212121212122,"(50361, 50152)"
32,-0.000771509148763394,-0.00121212121212122,"(64011, 57510)"
116,0.0007709928347169048,-0.00121212121212122,"(97798, 96585)"
119,0.0008742213385034281,-0.00121212121212122,"(71573, 85578)"
121,0.00716978276808572,-0.00121212121212122,"(22559, 17514)"
123,-0.0003066944037130037,-0.00121212121212122,"(10721, 7122)"
46,-0.0012412070092448213,-0.00121212121212122,"(46218, 93915)"
389,0.002045543242840342,-0.00121212121212122,"(70347, 38257)"
236,0.000426313007920065,-0.00121212121212122,"(36565, 13640)"
73,-0.0011311947164701353,-0.00121212121212122,"(66033, 48705)"
157,0.007448444404060589,-0.00121212121212122,"(86933, 67516)"
159,0.015330091849143551,-0.00121212121212122,"(7858, 57450)"
148,0.0008958206627525667,-0.00121212121212122,"(3541, 69197)"
186,0.001490404819160851,-0.00121212121212122,"(79355, 85418)"
80,0.0004240139255694275,-0.001212121212121331,"(72235, 91436)"
162,0.0007702855545152487,-0.001212121212121331,"(66457, 79756)"
165,0.0008566510483699608,-0.001212121212121331,"(92982, 57529)"
118,0.0017988975338719404,-0.001212121212121331,"(11943, 47650)"
133,0.002200727830317717,-0.001212121212121331,"(88101, 246)"
352,0.00025347189737096043,-0.001212121212121331,"(75807, 2430)"
300,0.0005614893978728441,-0.001212121212121331,"(95109, 6407)"
291,0.0018919046920071736,-0.001212121212121331,"(60925, 50922)"
348,0.002185029887547013,-0.001212121212121331,"(19753, 47807)"
55,0.000335319303002124,-0.001212121212121331,"(56170, 96840)"
297,0.0011703446314121624,-0.001212121212121331,"(26452, 57710)"
365,0.0011263162854901754,-0.001212121212121331,"(1071, 36831)"
292,-0.0001641596337461082,-0.001212121212121331,"(39777, 83492)"
337,0.005283638956565473,-0.001212121212121331,"(60804, 40354)"
98,-0.0002506030624131461,-0.001212121212121331,"(90207, 43613)"
229,-0.0003777368626818878,-0.001212121212121331,"(22516, 38002)"
60,-9.623999431856989e-06,-0.001212121212121331,"(97922, 67377)"
307,0.0005415948238990942,-0.001212121212121331,"(11747, 49573)"
40,0.0037486452248489954,-0.001212121212121331,"(20131, 39074)"
388,0.009522438356879465,-0.001212121212121331,"(27933, 81124)"
339,8.231892472992941e-05,-0.001212121212121331,"(34043, 85608)"
360,0.0018560824621635386,-0.001212121212121331,"(11560, 86520)"
175,0.000401603220888197,-0.001212121212121331,"(99053, 62254)"
187,0.001846501849882165,-0.001212121212121331,"(8420, 27502)"
172,0.005365288842038296,-0.001212121212121331,"(99430, 83041)"
130,0.0007338191450141363,-0.001212121212121331,"(26687, 4069)"
70,0.0011159832281438797,-0.001212121212121331,"(38341, 45189)"
192,0.00011303841521290159,-0.001212121212121331,"(47370, 61742)"
238,0.0012050167560815894,-0.001212121212121331,"(41853, 7592)"
114,0.00051011520272215,-0.001212121212121331,"(71, 90594)"
393,0.00380377760922207,-0.001212121212121331,"(46439, 59614)"
49,0.0023857835959663065,-0.001212121212121331,"(88063, 86307)"
113,0.002009405310531537,-0.001212121212121331,"(14005, 82670)"
165,-0.0001034640209076898,-0.001212121212121331,"(31995, 84975)"
242,0.0028820216997857695,-0.001212121212121331,"(50196, 94290)"
101,0.0027122748325248136,-0.001212121212121331,"(746, 95771)"
168,-0.00022440734950179841,-0.001212121212121331,"(67332, 76137)"
245,0.0006984535397740188,-0.001212121212121331,"(803, 2989)"
290,0.000356531642489194,-0.001212121212121331,"(19915, 38883)"
326,0.002696923509381749,-0.001212121212121331,"(61572, 89885)"
387,0.0002558806007225134,-0.001212121212121331,"(51654, 32710)"
383,0.004783343197924145,-0.001212121212121331,"(75030, 6891)"
385,0.00043304508271865827,-0.001212121212121331,"(64432, 37615)"
252,0.00046192483954934915,-0.001212121212121331,"(33156, 60590)"
4,0.0017791554621964245,-0.001212121212121331,"(84404, 57430)"
22,0.0002814003324809189,-0.001212121212121331,"(37689, 70432)"
136,0.0014014734843850185,-0.001212121212121331,"(60977, 72041)"
26,0.003664563527889242,-0.001212121212121331,"(34054, 7015)"
386,3.9853617091439864e-05,-0.001212121212121331,"(49855, 3330)"
394,0.000660100854153467,-0.001212121212121331,"(50371, 33307)"
103,0.0015384383411667923,-0.001212121212121331,"(85100, 50250)"
146,0.0011174948234473348,-0.001212121212121331,"(14876, 34367)"
213,0.0005914836460370054,-0.001212121212121331,"(46951, 2264)"
36,-0.00032487296516967024,-0.001212121212121331,"(83305, 28354)"
396,0.0015311647994473987,-0.001212121212121331,"(54487, 97852)"
153,0.00022006359092216488,-0.001212121212121331,"(97794, 87072)"
150,0.0005168123605227559,-0.001212121212121331,"(63176, 5896)"
260,0.00014534837501598008,-0.001212121212121331,"(74078, 80306)"
366,0.0010106436407472386,-0.001212121212121331,"(71014, 15134)"
198,0.0025076214148258003,-0.001212121212121331,"(80993, 75340)"
128,0.00027428812202523467,-0.001212121212121331,"(71181, 89222)"
281,-0.00043687050082044654,-0.001212121212121331,"(32031, 23813)"
246,0.0011789750066079352,-0.001212121212121331,"(52787, 79928)"
282,0.0008717275094398402,-0.001212121212121331,"(45854, 25221)"
371,0.0005992932581687371,-0.001212121212121331,"(1290, 89361)"
193,0.0004085185880048914,-0.001212121212121331,"(62484, 90574)"
12,0.00035307474548632034,-0.001212121212121331,"(65827, 35173)"
370,0.0002224567750863382,-0.001212121212121331,"(88389, 39994)"
310,0.0037766913943871605,-0.001212121212121331,"(93199, 61321)"
230,5.914067202766882e-06,-0.001212121212121331,"(72437, 85995)"
15,0.0015388407452089081,-0.001212121212121331,"(81770, 66118)"
379,0.001408770155891026,-0.001212121212121331,"(96563, 68801)"
179,0.0013734816928197557,-0.0016161616161616266,"(32649, 64204)"
177,0.0013501701778308173,-0.0016161616161616266,"(77265, 51922)"
147,0.002231059527197349,-0.0016161616161616266,"(60468, 36986)"
4,0.002586542134702996,-0.0016161616161616266,"(66223, 14454)"
338,0.0006232351855019747,-0.0016161616161616266,"(56521, 36225)"
174,-0.0003297762060354703,-0.0016161616161616266,"(92939, 39294)"
387,0.006061465898602569,-0.0016161616161616266,"(6625, 82999)"
81,0.0012597005023710917,-0.0016161616161616266,"(51086, 60274)"
340,5.1980886216607125e-05,-0.0016161616161616266,"(31767, 17492)"
139,-6.88047022959215e-05,-0.0016161616161616266,"(46261, 25922)"
344,0.00018247801813342512,-0.0016161616161616266,"(6829, 93874)"
170,-0.00041589123067525824,-0.0016161616161616266,"(71504, 19788)"
74,0.0005844674946273998,-0.0016161616161616266,"(40207, 18536)"
145,0.0003556857551563486,-0.0016161616161616266,"(22474, 69732)"
77,0.03134561754345483,-0.0016161616161616266,"(92101, 30592)"
113,0.004607268375301593,-0.0016161616161616266,"(75347, 97267)"
363,0.0022426185878460514,-0.0016161616161616266,"(86043, 51381)"
347,0.0010313898825113077,-0.0016161616161616266,"(77172, 52541)"
72,0.001883002661194344,-0.0016161616161616266,"(96060, 58074)"
375,0.001231991480857647,-0.0016161616161616266,"(80938, 22759)"
161,0.00017505859553906822,-0.0016161616161616266,"(40901, 81139)"
73,0.0010008451754241754,-0.0016161616161616266,"(14287, 89802)"
378,0.0026660330034833923,-0.0016161616161616266,"(11982, 73200)"
336,0.0004994846375772355,-0.0016161616161616266,"(970, 4450)"
257,0.0025161825439343755,-0.0016161616161616266,"(96741, 11953)"
235,0.0036283455950295584,-0.0016161616161616266,"(82376, 69060)"
335,0.00096445935789502,-0.0016161616161616266,"(67797, 7225)"
139,0.011390791767057429,-0.0016161616161616266,"(63135, 12343)"
213,0.0005641518588826999,-0.0016161616161616266,"(70442, 44406)"
8,-0.0002614107888259942,-0.0016161616161616266,"(8480, 53669)"
280,8.398115640387283e-05,-0.0016161616161616266,"(63513, 64977)"
209,0.00021913848289795146,-0.0016161616161616266,"(2609, 19454)"
277,0.0005685159749046764,-0.0016161616161616266,"(28320, 19794)"
95,0.0007379655351102132,-0.0016161616161616266,"(76405, 23641)"
211,0.0015828981367870532,-0.0016161616161616266,"(33193, 82182)"
156,0.009146384031323146,-0.0016161616161616266,"(28762, 68517)"
249,0.0004621038582268977,-0.0016161616161616266,"(66077, 39158)"
272,7.704874785224858e-05,-0.0016161616161616266,"(98608, 39124)"
271,0.003848300822455575,-0.0016161616161616266,"(56811, 21175)"
143,0.0062384440962882926,-0.0016161616161616266,"(98854, 38301)"
251,-1.2547393193340639e-05,-0.0016161616161616266,"(27106, 70347)"
264,0.00042747947986118695,-0.0016161616161616266,"(3498, 79960)"
68,0.002064112346336855,-0.0016161616161616266,"(2888, 79334)"
92,0.00015758054093253926,-0.0016161616161616266,"(14284, 44154)"
263,0.000844149996033744,-0.0016161616161616266,"(45181, 23078)"
261,0.0013425574722692735,-0.0016161616161616266,"(16508, 12341)"
6,0.0014498560715085484,-0.0016161616161616266,"(79628, 12964)"
37,0.0027233045449680804,-0.0016161616161616266,"(3562, 74551)"
39,0.0029043580380818668,-0.0016161616161616266,"(40662, 10747)"
86,0.0004741801127485512,-0.0016161616161616266,"(57081, 22502)"
44,4.317823269969767e-05,-0.0016161616161616266,"(87963, 35574)"
258,0.029512015322081336,-0.0016161616161616266,"(68757, 10736)"
288,0.0016271467954236951,-0.0016161616161616266,"(75638, 56502)"
30,0.0023931716279416704,-0.0016161616161616266,"(29760, 36461)"
375,0.0014695135337236542,-0.0016161616161616266,"(84665, 26951)"
280,0.0016460799854791097,-0.0016161616161616266,"(59155, 42332)"
237,-5.068681656913987e-05,-0.0016161616161616266,"(96380, 97520)"
68,0.0031923021761603443,-0.0016161616161616266,"(38815, 75463)"
48,0.01264868179232781,-0.0016161616161616266,"(94773, 37771)"
298,0.007767198183792706,-0.0016161616161616266,"(31668, 83508)"
330,-0.00017024142218743932,-0.0016161616161616266,"(12442, 91562)"
329,-2.248170354596235e-05,-0.0016161616161616266,"(82780, 72337)"
100,0.002184966587703757,-0.0016161616161616266,"(20943, 26265)"
113,7.238728924782722e-05,-0.0016161616161616266,"(64557, 23161)"
50,0.0005206901673959763,-0.0016161616161616266,"(16502, 10360)"
391,0.0019418584578939913,-0.0016161616161616266,"(49490, 66214)"
318,0.0005973661105549977,-0.0016161616161616266,"(38564, 27670)"
272,0.037143836600944835,-0.0016161616161616266,"(49069, 79458)"
36,0.00047252338025322027,-0.0016161616161616266,"(88964, 48917)"
126,0.001632701941010506,-0.0016161616161616266,"(28085, 49344)"
396,0.000326452903775476,-0.0016161616161616266,"(6568, 9725)"
107,0.002909715923453099,-0.0016161616161616266,"(96028, 24814)"
164,0.0007816889757203127,-0.0016161616161616266,"(34246, 94223)"
265,0.00792220435997179,-0.0016161616161616266,"(58845, 24659)"
301,-0.0002573644338055292,-0.0016161616161616266,"(32943, 36815)"
163,0.001512076073139773,-0.0016161616161616266,"(39070, 78222)"
226,0.000660448544819725,-0.0016161616161616266,"(99160, 91712)"
244,0.0009603441950201408,-0.0016161616161616266,"(76391, 78165)"
57,0.003475058571920875,-0.0016161616161616266,"(34199, 82129)"
200,0.0010349180323493412,-0.0016161616161616266,"(14779, 22047)"
314,0.0010998392224955689,-0.0016161616161616266,"(74350, 32457)"
357,-0.0002336854725067672,-0.0016161616161616266,"(51320, 59008)"
117,-0.0007601148844051664,-0.0016161616161616266,"(12894, 3742)"
333,0.011627024340136433,-0.0016161616161616266,"(71234, 10553)"
358,0.011189938847685654,-0.0016161616161616266,"(98687, 8552)"
152,-0.000781382165838479,-0.0016161616161616266,"(2684, 26087)"
389,0.014387466113535918,-0.0016161616161616266,"(43729, 16409)"
360,0.0035823363755026205,-0.0016161616161616266,"(84575, 819)"
361,0.00032506122369349577,-0.0016161616161616266,"(27515, 80750)"
233,0.0002706461681868111,-0.0016161616161616266,"(10187, 13230)"
12,0.00718744506122268,-0.0016161616161616266,"(85250, 69863)"
387,0.0024240489856313663,-0.0016161616161616266,"(93123, 44572)"
59,0.0007033882863494434,-0.0016161616161616266,"(9303, 74070)"
97,0.004826610185292901,-0.0016161616161616266,"(52888, 97072)"
288,0.000845187419540594,-0.0016161616161616266,"(36264, 45915)"
241,0.003602909998233206,-0.0016161616161616266,"(13121, 15428)"
366,0.011055414061994118,-0.0016161616161616266,"(13732, 41929)"
123,0.0037383568648919063,-0.0016161616161616266,"(64822, 68698)"
227,0.00036769519779403237,-0.0016161616161616266,"(47817, 66956)"
164,0.0026635299182664884,-0.0016161616161616266,"(29097, 30949)"
130,-0.000772024826930312,-0.0016161616161616266,"(74666, 34894)"
120,0.003698786775253482,-0.0016161616161616266,"(74743, 98449)"
380,-0.0009376622553582403,-0.0016161616161616266,"(86110, 46239)"
282,0.0050705418095993715,-0.0016161616161616266,"(37848, 26080)"
70,-0.0006428908456067028,-0.0016161616161616266,"(94450, 78992)"
32,0.0006753239028061131,-0.0016161616161616266,"(94194, 94501)"
94,0.0009027612267392959,-0.0016161616161616266,"(48507, 96155)"
342,0.005527972883228649,-0.0016161616161616266,"(5568, 68750)"
317,0.00331871890829627,-0.0016161616161616266,"(14520, 58316)"
103,0.002952147104540115,-0.0016161616161616266,"(46308, 32513)"
72,0.0014944025643254255,-0.0016161616161616266,"(25280, 43680)"
119,0.0004389525764900426,-0.0016161616161616266,"(44933, 56365)"
185,-0.0013093487518922309,-0.0016161616161616266,"(8483, 82706)"
93,0.011768010969100406,-0.0016161616161616266,"(44961, 21714)"
22,-0.0003027622226613458,-0.0016161616161616266,"(4873, 84797)"
301,0.0009265657675265049,-0.0016161616161616266,"(18979, 17702)"
24,-0.0005444320966993266,-0.0016161616161616266,"(72006, 19313)"
22,-0.0006792272677390576,-0.0016161616161616266,"(43691, 33635)"
262,0.0016181086250103838,-0.0016161616161616266,"(7102, 90852)"
72,0.009493783041586656,-0.0016161616161616266,"(8604, 81339)"
216,0.0005200978897634823,-0.0016161616161616266,"(48121, 93890)"
292,0.003176754315791064,-0.0016161616161616266,"(17832, 70518)"
200,-0.00024221832986676128,-0.0016161616161616266,"(9257, 37989)"
155,-0.0011812695908872128,-0.0016161616161616266,"(70373, 21999)"
71,0.0059697274529949,-0.0016161616161616266,"(66471, 56136)"
144,0.0008188734452095614,-0.0016161616161616266,"(79261, 76840)"
81,0.0033164281451882327,-0.0016161616161616266,"(91540, 59685)"
51,0.0017801850686791354,-0.0016161616161616266,"(4916, 84149)"
50,-5.8677253412242614e-05,-0.0016161616161616266,"(50085, 38614)"
312,0.009325563619671351,-0.0016161616161616266,"(81308, 59797)"
385,0.0050309705801309945,-0.0016161616161616266,"(16264, 94901)"
261,0.00023639138053413444,-0.0016161616161616266,"(78786, 49737)"
356,0.002381953218272642,-0.0016161616161616266,"(94074, 95376)"
16,0.0025609684354188367,-0.0016161616161616266,"(54574, 40394)"
159,0.0013446750352806847,-0.0016161616161616266,"(93992, 59922)"
129,0.002637081278357517,-0.0016161616161616266,"(35560, 27641)"
195,0.017465959509904955,-0.0016161616161616266,"(52645, 9032)"
334,0.0012012602777712322,-0.0016161616161616266,"(7462, 44141)"
318,-0.0006014830818845407,-0.0016161616161616266,"(95881, 98179)"
33,0.001159998949484542,-0.0016161616161616266,"(77511, 15221)"
36,-0.00048274192803998695,-0.0016161616161616266,"(31131, 53017)"
110,0.014031526066293515,-0.0016161616161616266,"(81757, 40562)"
324,0.00015533997587910409,-0.0016161616161616266,"(85464, 11287)"
249,0.00960990264133832,-0.0016161616161616266,"(51361, 74642)"
90,0.003085677435717721,-0.0016161616161616266,"(88670, 88957)"
151,0.006688745827641535,-0.0016161616161616266,"(86949, 51700)"
7,0.003619696793404348,-0.0016161616161616266,"(47009, 97460)"
176,0.004259575036761165,-0.0016161616161616266,"(2693, 38437)"
373,0.005615573077099062,-0.0016161616161616266,"(48069, 94340)"
239,0.002962977053094118,-0.0016161616161616266,"(31265, 99239)"
50,0.0013629395496207175,-0.0016161616161616266,"(82186, 56436)"
255,0.0005954211454638758,-0.0016161616161616266,"(93338, 17371)"
228,0.006117721252005881,-0.0016161616161616266,"(62613, 86273)"
131,0.000943442977415887,-0.0016161616161616266,"(5080, 10404)"
234,0.0008435402277132686,-0.0016161616161616266,"(73375, 2933)"
367,-0.001297278922306938,-0.0016161616161616266,"(62755, 32933)"
348,0.006480091417043338,-0.0016161616161616266,"(79235, 65562)"
355,-0.0008723610283191963,-0.0016161616161616266,"(39408, 46094)"
211,0.005492815188023997,-0.0016161616161616266,"(36549, 24287)"
219,0.00022027777916699964,-0.0016161616161616266,"(58005, 65322)"
114,0.0018869617958700569,-0.0016161616161616266,"(41605, 94765)"
198,0.0004916824725689772,-0.0016161616161616266,"(77892, 9320)"
190,0.0006785941598343448,-0.0016161616161616266,"(57497, 98252)"
139,-6.90896793575646e-05,-0.0016161616161616266,"(7197, 1865)"
367,0.000327164950796599,-0.0016161616161616266,"(68807, 13896)"
143,0.0019195532929761339,-0.0016161616161616266,"(67648, 40650)"
13,3.767406669377693e-05,-0.0016161616161616266,"(55699, 34906)"
357,0.012697853452340868,-0.0016161616161616266,"(75629, 33248)"
364,0.0019953627748988123,-0.0016161616161616266,"(65271, 14828)"
172,0.000864860630822667,-0.0016161616161616266,"(3059, 14720)"
205,0.01256233547293037,-0.0016161616161616266,"(87803, 53204)"
206,0.005188594754702097,-0.0016161616161616266,"(79060, 65203)"
134,0.00846596384999626,-0.0016161616161616266,"(48287, 3055)"
212,-0.001398230134985301,-0.0016161616161616266,"(48687, 29454)"
269,0.0015585144217880875,-0.0016161616161616266,"(40623, 16257)"
106,0.0007322880360808859,-0.0016161616161616266,"(89354, 97387)"
379,-0.0012072148581442066,-0.0016161616161616266,"(26097, 30208)"
139,0.00036788979412702427,-0.0016161616161616266,"(81845, 95404)"
55,0.00030598188309674534,-0.0016161616161616266,"(68824, 42321)"
45,0.001314720573468986,-0.0016161616161616266,"(45730, 34410)"
4,0.006078106373087144,-0.0016161616161616266,"(89779, 81354)"
350,0.002276116876371276,-0.0016161616161616266,"(93067, 71678)"
343,0.012235684223275922,-0.0016161616161616266,"(31312, 22362)"
279,0.004348138443062227,-0.0016161616161616266,"(58582, 86272)"
157,0.001777921704760238,-0.0016161616161617376,"(39974, 37449)"
29,0.0016788185132483868,-0.0016161616161617376,"(25221, 538)"
81,0.00021820129615379713,-0.0016161616161617376,"(28692, 23489)"
69,0.0005554489187808431,-0.0016161616161617376,"(35289, 9015)"
154,0.000693563806827252,-0.0016161616161617376,"(95257, 82992)"
258,-0.000549730623546435,-0.0016161616161617376,"(21597, 43902)"
28,0.0018288456209775428,-0.0016161616161617376,"(50263, 7415)"
193,0.008260457743445276,-0.0016161616161617376,"(21051, 38367)"
156,0.0020424108186504475,-0.0016161616161617376,"(25174, 48618)"
10,-3.929535350580271e-05,-0.0016161616161617376,"(73994, 11613)"
201,0.0003589796545966639,-0.0016161616161617376,"(83681, 14719)"
195,0.0010640149094479356,-0.0016161616161617376,"(5311, 46436)"
84,0.00024579662595736185,-0.0016161616161617376,"(31052, 96121)"
204,0.006961564580749008,-0.0016161616161617376,"(86022, 69013)"
83,0.000561534368252431,-0.0016161616161617376,"(36368, 16691)"
208,0.006307232166321924,-0.0016161616161617376,"(79195, 25400)"
134,0.0030612923376038548,-0.0016161616161617376,"(28611, 59187)"
238,0.0035545171238107465,-0.0016161616161617376,"(64754, 6695)"
146,0.0005428102298038195,-0.0016161616161617376,"(80319, 28674)"
39,0.0006652991268762676,-0.0016161616161617376,"(4924, 43968)"
110,0.0004013600952928742,-0.0016161616161617376,"(12298, 13772)"
146,1.7177666045836704e-05,-0.0016161616161617376,"(19261, 24517)"
95,0.01328008906696046,-0.0016161616161617376,"(20588, 87221)"
290,0.0021908470400652524,-0.0016161616161617376,"(48026, 87808)"
163,0.0022853048395029274,-0.0016161616161617376,"(19650, 36666)"
73,-0.00019828379705469357,-0.0016161616161617376,"(28617, 6154)"
92,0.0006826809807163048,-0.0016161616161617376,"(34888, 95582)"
276,0.00024586035518212035,-0.0016161616161617376,"(49517, 69033)"
377,0.0007271226339870263,-0.0016161616161617376,"(30787, 43574)"
94,0.0003994232524562047,-0.0016161616161617376,"(6951, 78625)"
196,-0.00022839997028117898,-0.0016161616161617376,"(95050, 7109)"
279,0.00732440660071107,-0.0016161616161617376,"(49926, 42264)"
305,0.0009849471265069576,-0.0016161616161617376,"(52036, 17432)"
364,0.0005354304013873157,-0.0016161616161617376,"(70634, 4358)"
229,-6.730636338964091e-06,-0.002020202020201922,"(92156, 27592)"
277,0.0022876213963021197,-0.002020202020201922,"(54534, 79713)"
191,0.008530383410511266,-0.002020202020201922,"(68172, 49594)"
351,0.0038803470783095872,-0.002020202020201922,"(31555, 8165)"
125,-0.0007420026051095652,-0.002020202020201922,"(3006, 83537)"
95,0.002572899520473737,-0.002020202020201922,"(53474, 13880)"
333,0.004426536863267522,-0.002020202020201922,"(16080, 38166)"
157,0.0007483863525156453,-0.002020202020201922,"(9879, 28652)"
304,9.126635442358033e-05,-0.002020202020201922,"(98249, 12118)"
201,-0.0016065565786163027,-0.002020202020201922,"(68723, 86129)"
173,0.005116138183515029,-0.002020202020201922,"(67318, 46359)"
47,0.0014861633288161813,-0.002020202020201922,"(82412, 26453)"
363,0.0014148052920878174,-0.002020202020201922,"(99377, 47239)"
198,-2.2417496932547465e-05,-0.002020202020201922,"(93126, 59648)"
48,0.0007695260909366397,-0.002020202020201922,"(35811, 58619)"
333,0.011754426721677896,-0.002020202020202033,"(11999, 87773)"
367,0.020715640322588103,-0.002020202020202033,"(15735, 327)"
214,0.002772098999341638,-0.002020202020202033,"(53427, 64204)"
77,0.009151526005768074,-0.002020202020202033,"(25946, 74074)"
337,0.0048877314473219635,-0.002020202020202033,"(66267, 29008)"
19,0.024678309579646618,-0.002020202020202033,"(57428, 55154)"
141,0.013017312910038603,-0.002020202020202033,"(70034, 3829)"
276,0.001720482399918427,-0.002020202020202033,"(30368, 17572)"
389,0.005314034807926693,-0.002020202020202033,"(53609, 84165)"
127,-0.0014030610116470554,-0.0020202020202021442,"(4397, 41476)"
45,0.002759403552374806,-0.0020202020202021442,"(8630, 47868)"
128,0.0002000030314582013,-0.0020202020202021442,"(83094, 14543)"
154,0.00017998769877511367,-0.0020202020202021442,"(84927, 33007)"
144,0.0021554488547798345,-0.0020202020202021442,"(48664, 78176)"
142,0.0009506985598581041,-0.0020202020202021442,"(4548, 89073)"
187,0.004019754341949733,-0.0020202020202021442,"(56604, 77952)"
291,0.003019497875966365,-0.0020202020202021442,"(12538, 79524)"
229,-0.00013227587136652175,-0.0020202020202021442,"(16682, 89385)"
217,0.0004906276335109594,-0.0020202020202021442,"(87122, 4994)"
219,0.0005615039800841992,-0.0020202020202021442,"(49452, 58172)"
220,0.0003090396442267662,-0.0020202020202021442,"(29139, 46001)"
223,0.00040973437131855417,-0.0020202020202021442,"(25291, 99246)"
32,0.0004560707898813021,-0.0020202020202021442,"(16170, 1856)"
101,0.0019790171068752305,-0.0020202020202021442,"(42570, 46921)"
233,0.0007618927019190924,-0.0020202020202021442,"(2987, 32629)"
1,0.0015154075168736791,-0.0020202020202021442,"(65195, 36429)"
193,-0.00015654590423413994,-0.0020202020202021442,"(4579, 74862)"
236,0.0025054254766410933,-0.0020202020202021442,"(78562, 18760)"
128,0.0006901518126314621,-0.0020202020202021442,"(16817, 40854)"
241,0.00445832474677732,-0.0020202020202021442,"(6369, 628)"
254,0.0001146599664691994,-0.0020202020202021442,"(5406, 69129)"
115,0.001132033580135583,-0.0020202020202021442,"(70756, 74931)"
144,0.0005568571874808581,-0.0020202020202021442,"(82815, 93953)"
